architecture,scenario,seed,method_id,method,implementation,allocation,selected_learning_rate,lora_plus_ratio,validation_accuracy,validation_nll,best_epoch,epochs_ran,trainable_parameters,train_seconds,target_accuracy,target_macro_f1,target_nll,clean_accuracy,clean_macro_f1,clean_nll
mlp,rotation,114,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.8833333333333333,0.41922006011009216,119,120,202,1.0227025570002297,0.8694444444444445,0.8658457839310778,0.4180929362773895,0.8361111111111111,0.8370382019660354,0.9551582932472229
mlp,rotation,115,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.8583333333333333,0.4943736493587494,115,120,202,1.0396026290000009,0.8694444444444445,0.8678602641026222,0.38779035210609436,0.8472222222222222,0.8474952689317355,0.7572392225265503
mlp,rotation,116,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.8694444444444445,0.3855721354484558,116,120,202,1.0276273069998751,0.8694444444444445,0.8680784701446301,0.3971950113773346,0.8138888888888889,0.8126983819880195,0.8120145797729492
mlp,rotation,117,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.8583333333333333,0.423200398683548,120,120,202,1.0109799260003456,0.875,0.873940248726645,0.38933926820755005,0.8166666666666667,0.8181675730736521,0.9105812907218933
mlp,rotation,118,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.85,0.5468822121620178,78,96,202,0.8119397200002823,0.8277777777777777,0.826279562975458,0.5459694862365723,0.7777777777777778,0.7807095520704901,1.020497441291809
mlp,rotation,119,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.875,0.49305081367492676,115,120,202,1.0366150999998354,0.8694444444444445,0.8696841041624769,0.42689064145088196,0.85,0.8536819299984512,0.7214654684066772
mlp,rotation,120,magnitude,Magnitude-only,magnitude,0-0-0,0.03,1.0,0.8666666666666667,0.48784950375556946,116,120,202,1.0333412079999107,0.8361111111111111,0.8353634835416146,0.43312835693359375,0.8194444444444444,0.8295595664445937,0.9482555985450745
mlp,mixed,101,dora,DoRA,dora,4-4-4,0.03,1.0,0.7583333333333333,0.8063883185386658,14,32,2034,0.370442968000134,0.725,0.7224524656235405,0.8337253332138062,0.7888888888888889,0.7881831069320528,0.985121488571167
mlp,mixed,102,dora,DoRA,dora,4-4-4,0.03,1.0,0.7777777777777778,0.7556160092353821,30,48,2034,0.5634970679998332,0.7666666666666667,0.7656996911073085,0.7736353278160095,0.75,0.7576214920311976,1.5851681232452393
mlp,mixed,103,dora,DoRA,dora,4-4-4,0.03,1.0,0.7861111111111111,0.7893660068511963,19,37,2034,0.4370347069998388,0.7305555555555555,0.7289752118554069,0.8962815999984741,0.7666666666666667,0.7593302595493481,1.1509268283843994
mlp,mixed,104,dora,DoRA,dora,4-4-4,0.03,1.0,0.775,0.7313559651374817,14,32,2034,0.3696020390002559,0.7555555555555555,0.7522519174269765,0.8039350509643555,0.7888888888888889,0.7822462126609654,0.903194010257721
mlp,mixed,105,dora,DoRA,dora,4-4-4,0.03,1.0,0.7694444444444445,0.6872652769088745,10,28,2034,0.32806970799992996,0.725,0.7203187402571898,0.8058810830116272,0.8083333333333333,0.8091967729896374,0.738975465297699
mlp,mixed,106,dora,DoRA,dora,4-4-4,0.03,1.0,0.7805555555555556,0.7952523827552795,16,34,2034,0.3927319889999126,0.7472222222222222,0.7377894822441549,0.8659157752990723,0.7222222222222222,0.7181762250950358,1.6425013542175293
mlp,mixed,107,dora,DoRA,dora,4-4-4,0.03,1.0,0.7722222222222223,0.8763852715492249,23,41,2034,0.4805581870000424,0.775,0.775174162818311,0.8426287174224854,0.7722222222222223,0.7696896375868176,1.4091843366622925
mlp,mixed,108,dora,DoRA,dora,4-4-4,0.03,1.0,0.7722222222222223,0.7826976180076599,13,31,2034,0.3863230330002807,0.7444444444444445,0.7489385081472677,0.7303383946418762,0.7694444444444445,0.7749009479560574,1.3258546590805054
mlp,mixed,109,dora,DoRA,dora,4-4-4,0.03,1.0,0.7611111111111111,0.7585359215736389,19,37,2034,0.44908224499977223,0.7444444444444445,0.7432066592622812,0.7632986903190613,0.7694444444444445,0.7591611648879079,1.0529841184616089
mlp,mixed,110,dora,DoRA,dora,4-4-4,0.03,1.0,0.7555555555555555,0.9014440178871155,23,41,2034,0.5134953199999472,0.7166666666666667,0.714753780887053,0.8580230474472046,0.6972222222222222,0.6854557207660897,1.8497586250305176
mlp,mixed,111,dora,DoRA,dora,4-4-4,0.03,1.0,0.7666666666666667,0.7517313361167908,14,32,2034,0.41363438100006533,0.7472222222222222,0.7445291559678903,0.7916603684425354,0.7611111111111111,0.7577370612548199,1.1169077157974243
mlp,mixed,112,dora,DoRA,dora,4-4-4,0.03,1.0,0.7888888888888889,0.6954089403152466,16,34,2034,0.4156753639999806,0.7916666666666666,0.7896965998805354,0.686862587928772,0.7611111111111111,0.7605082350733351,1.1778680086135864
mlp,mixed,113,dora,DoRA,dora,4-4-4,0.03,1.0,0.7666666666666667,0.7804921269416809,21,39,2034,0.47051933700004156,0.7444444444444445,0.7428483652620632,0.8367477655410767,0.7583333333333333,0.7384695758662935,1.3784269094467163
mlp,mixed,114,dora,DoRA,dora,4-4-4,0.03,1.0,0.7916666666666666,0.7063990235328674,13,31,2034,0.3661075050004001,0.7472222222222222,0.7414693842107462,0.8119430541992188,0.7388888888888889,0.7301438323116843,1.685168743133545
mlp,mixed,115,dora,DoRA,dora,4-4-4,0.03,1.0,0.7777777777777778,0.7373424172401428,30,48,2034,19.498139554000318,0.775,0.7692247751913753,0.8232219219207764,0.7277777777777777,0.7272869081642553,1.6564171314239502
mlp,mixed,116,dora,DoRA,dora,4-4-4,0.03,1.0,0.7638888888888888,0.8227532505989075,19,37,2034,0.4017875629997434,0.7694444444444445,0.761238182283485,0.7710661292076111,0.7166666666666667,0.705407807479442,1.8351887464523315
mlp,mixed,117,dora,DoRA,dora,4-4-4,0.03,1.0,0.7888888888888889,0.6888666152954102,13,31,2034,0.3644349599999259,0.7527777777777778,0.7519206268746558,0.7636525630950928,0.7888888888888889,0.7882983682983682,1.105546236038208
mlp,mixed,118,dora,DoRA,dora,4-4-4,0.03,1.0,0.7916666666666666,0.7833018898963928,22,40,2034,0.4580370409998977,0.7527777777777778,0.7526626583331475,0.7636137008666992,0.7472222222222222,0.7462771788497051,1.5801842212677002
mlp,mixed,119,dora,DoRA,dora,4-4-4,0.03,1.0,0.8083333333333333,0.6057550311088562,17,35,2034,0.4122597730001871,0.775,0.7651135755610693,0.742750883102417,0.8527777777777777,0.8478818862923985,0.7706320881843567
mlp,mixed,120,dora,DoRA,dora,4-4-4,0.03,1.0,0.7555555555555555,0.7397984266281128,20,38,2034,0.4349007430000711,0.7583333333333333,0.7602196893051612,0.7455291748046875,0.7527777777777778,0.757759208245561,1.4346466064453125
mlp,mixed,101,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7666666666666667,0.7384432554244995,9,27,1768,0.3090558260000762,0.7444444444444445,0.7393139092908554,0.7629601955413818,0.8472222222222222,0.8491100256900307,0.6235551238059998
mlp,mixed,102,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7722222222222223,0.7948823571205139,22,40,1768,0.47495611099975577,0.7361111111111112,0.7302798756958816,0.8304340839385986,0.7055555555555556,0.710893556632465,2.1235320568084717
mlp,mixed,103,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7833333333333333,0.8639412522315979,20,38,1768,0.441981941999984,0.7388888888888889,0.7354463544852804,0.9135094285011292,0.7527777777777778,0.7432405938720302,1.2602341175079346
mlp,mixed,104,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7666666666666667,0.6761782169342041,12,30,1768,0.35202525299973786,0.7638888888888888,0.7604336963206064,0.7273100018501282,0.8305555555555556,0.8279295031676458,0.6642560958862305
mlp,mixed,105,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7666666666666667,0.6820278167724609,10,28,1768,0.32741153000006307,0.7222222222222222,0.7187011301935861,0.8004818558692932,0.8111111111111111,0.8102056076988747,0.7034289240837097
mlp,mixed,106,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7694444444444445,0.7770142555236816,7,25,1768,0.28820260800011965,0.7361111111111112,0.7256586857322793,0.7876161336898804,0.7277777777777777,0.7163890067502465,1.220601201057434
mlp,mixed,107,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7777777777777778,0.6948057413101196,15,33,1768,0.38695700199968996,0.7527777777777778,0.7531440624690526,0.7343266606330872,0.7694444444444445,0.7664104517285978,1.0817532539367676
mlp,mixed,108,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7666666666666667,0.8462534546852112,27,45,1768,0.5203834640001332,0.7583333333333333,0.7501617109576109,0.8285649418830872,0.6888888888888889,0.6877256688361905,1.9991546869277954
mlp,mixed,109,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7638888888888888,0.7760067582130432,26,44,1768,0.5059626980000758,0.7444444444444445,0.7346191561117537,0.7622140049934387,0.7777777777777778,0.7691238990182147,1.1783239841461182
mlp,mixed,110,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.7444444444444445,0.8432996273040771,13,31,1768,0.3577084170001399,0.7083333333333334,0.6940989182400964,0.7844095826148987,0.7361111111111112,0.7217195509130866,1.4025685787200928
mlp,mixed,111,dora_budgeted,DoRA (LoRA-budget ceiling),dora,4-3-3,0.03,1.0,0.775,0.8733217120170593,24,42,1768,0.4917130990002079,0.725,0.7178510649364742,0.9315000176429749,0.6944444444444444,0.679060327354146,1.9321272373199463
